hotel_id,dia_del_ano,distancia,es_centrico,mes,target
1611,197,2.98,1,7,10.0
9506,335,2.51,1,12,3.77
6851,215,3.62,1,8,8.02
6723,97,5.57,0,4,3.36
476,317,10.82,0,11,3.51
3674,71,1.72,1,3,5.95
9990,318,3.2,1,11,3.67
8248,42,4.17,0,2,6.13
9824,293,5.45,0,10,4.45
6698,12,15.97,0,1,4.18
5326,313,2.6,1,11,4.84
4096,86,2.43,1,3,6.29
9328,321,1.99,1,11,5.74
7732,351,1.32,1,12,3.62
1491,190,3.88,1,7,7.92
373,308,4.88,0,11,4.41
6379,283,1.66,1,10,7.63
8378,99,3.48,1,4,5.64
2645,235,1.42,1,8,8.69
6047,123,5.01,0,5,5.14
2871,242,2.53,1,9,6.19
3274,166,0.8,1,6,9.48
2174,151,29.27,0,6,0.0
1062,16,1.76,1,1,6.81
3392,296,3.0,1,10,4.55
7556,236,3.09,1,8,9.98
4015,351,1.3,1,12,5.26
9884,228,3.2,1,8,7.6
3964,91,11.8,0,4,4.31
7560,257,6.93,0,9,4.2
1822,310,4.47,0,11,5.66
5428,82,1.9,1,3,7.27
4012,237,1.31,1,8,10.0
1145,4,4.2,0,1,6.02
530,350,3.03,1,12,4.27
6658,267,2.69,1,9,6.36
7704,198,1.82,1,7,10.0
1153,214,2.25,1,8,9.7
4261,276,3.38,1,10,5.39
1983,311,2.44,1,11,3.99
8752,13,0.43,1,1,9.65
7185,247,4.55,0,9,5.88
980,150,4.08,0,5,6.04
6528,21,4.32,0,1,6.78
5954,205,3.82,1,7,7.25
8382,323,3.36,1,11,3.93
7210,220,2.64,1,8,9.77
2033,54,2.25,1,2,8.04
2392,135,2.57,1,5,6.78
9500,58,1.67,1,2,8.83
2769,188,3.3,1,7,8.07
6765,337,1.53,1,12,3.89
5568,73,0.0,1,3,7.32
3983,248,1.16,1,9,7.51
3443,136,16.79,0,5,1.95
1592,169,5.13,0,6,7.03
1214,235,2.7,1,8,7.01
8054,126,2.32,1,5,7.12
4260,176,2.7,1,6,9.86
4839,353,2.9,1,12,3.11
7286,170,26.67,0,6,0.54
7379,359,3.1,1,12,4.46
4226,291,1.75,1,10,6.72
4511,305,5.22,0,11,4.04
586,72,2.51,1,3,7.56
2426,268,2.16,1,9,5.42
4726,14,2.32,1,1,9.68
3622,190,4.37,0,7,10.0
9234,186,2.8,1,7,9.59
4772,158,2.04,1,6,6.77
2594,291,3.07,1,10,4.83
4993,244,14.2,0,9,4.3
7207,345,0.69,1,12,3.49
4832,80,4.42,0,3,7.67
2107,76,1.38,1,3,7.74
9953,150,2.85,1,5,6.53
6296,132,2.14,1,5,7.46
3735,15,2.4,1,1,7.39
3468,299,2.57,1,10,5.3
4964,76,3.36,1,3,6.11
9573,7,3.85,1,1,9.02
4251,187,3.47,1,7,10.0
8333,265,5.1,0,9,4.38
6650,245,24.2,0,9,0.0
2792,177,3.0,1,6,8.3
2554,301,3.16,1,11,2.95
8210,161,4.14,0,6,8.24
8575,192,18.92,0,7,4.44
6193,249,2.17,1,9,7.99
2771,269,3.17,1,9,6.46
7898,90,3.74,1,3,6.37
7930,195,3.99,1,7,6.69
234,343,3.78,1,12,3.52
1061,176,29.52,0,6,0.22
3684,159,2.52,1,6,9.34
3383,115,4.37,0,4,4.42
2460,143,3.11,1,5,6.74
9972,62,3.2,1,3,5.22
3227,183,4.01,0,7,6.37
8173,236,2.62,1,8,7.56
9330,327,4.13,0,11,2.74
200,269,2.85,1,9,6.67
3742,104,3.26,1,4,4.83
5957,341,1.5,1,12,3.26
539,205,2.35,1,7,8.23
1620,169,11.05,0,6,2.77
8314,35,2.97,1,2,9.17
4448,284,0.64,1,10,4.87
8762,276,2.76,1,10,5.04
1302,29,2.69,1,1,6.74
7318,291,0.0,1,10,6.97
8568,127,2.95,1,5,7.36
4010,132,2.61,1,5,6.48
2994,354,29.23,0,12,0.0
4016,117,3.26,1,4,7.03
7473,91,1.71,1,4,5.59
660,312,4.84,0,11,4.01
4355,283,3.59,1,10,4.34
4547,47,4.41,0,2,5.36
3114,33,3.54,1,2,7.34
2172,268,3.94,1,9,6.41
4961,32,4.68,0,2,8.27
3404,117,1.98,1,4,3.36
3997,300,2.04,1,10,4.47
9524,245,3.82,1,9,5.53
7607,51,3.93,1,2,7.38
8798,27,2.18,1,1,8.2
5225,325,4.07,0,11,4.2
1197,101,2.28,1,4,5.95
7837,60,3.91,1,2,6.49
7241,43,16.66,0,2,4.71
7800,102,20.17,0,4,2.4
1637,278,3.18,1,10,5.04
9657,111,11.42,0,4,5.32
9803,250,1.29,1,9,8.26
4915,292,3.89,1,10,6.15
158,298,3.22,1,10,2.34
7042,58,1.92,1,2,9.53
7253,330,1.67,1,11,5.52
3192,302,4.8,0,11,6.21
7476,1,4.72,0,1,8.82
4125,209,0.78,1,7,10.0
9853,139,4.03,0,5,7.8
8071,324,2.33,1,11,5.96
2893,169,4.88,0,6,9.95
8312,248,1.22,1,9,6.93
8425,146,2.34,1,5,5.8
4910,136,1.48,1,5,7.3
8720,128,4.31,0,5,7.24
5590,141,0.62,1,5,7.91
9196,258,2.12,1,9,5.26
5060,321,3.57,1,11,2.77
7210,58,2.64,1,2,7.01
2985,250,3.82,1,9,6.92
107,164,2.65,1,6,10.0
8349,241,0.0,1,9,7.92
8123,84,2.24,1,3,8.0
2930,34,10.01,0,2,5.58
7079,345,2.18,1,12,1.97
4992,49,4.04,0,2,6.9
7262,176,4.43,0,6,7.84
8825,94,3.68,1,4,4.77
3172,56,3.91,1,2,7.45
3798,110,22.63,0,4,1.92
5034,257,3.19,1,9,7.11
5004,164,3.57,1,6,8.09
8691,242,2.29,1,9,4.56
1687,351,25.87,0,12,0.07
4917,313,3.45,1,11,4.47
3446,293,0.52,1,10,7.12
2533,166,2.1,1,6,8.27
2563,99,1.38,1,4,6.24
6492,88,2.86,1,3,7.08
2588,313,1.9,1,11,4.73
2575,167,0.43,1,6,10.0
8462,243,5.86,0,9,4.97
9753,214,2.62,1,8,8.1
4414,118,3.35,1,4,5.32
4307,242,3.29,1,9,5.59
4975,190,3.16,1,7,9.45
2376,157,2.26,1,6,8.07
5468,182,1.79,1,7,9.63
5167,231,4.95,0,8,7.83
5047,218,3.44,1,8,8.63
9229,202,3.29,1,7,8.44
6835,3,3.1,1,1,7.73
6621,29,2.58,1,1,8.32
6698,182,15.97,0,7,4.88
2293,234,1.55,1,8,9.0
4493,10,3.41,1,1,9.68
3314,107,4.73,0,4,4.06
4194,151,2.78,1,6,8.56
6120,13,4.95,0,1,5.94
5274,219,2.49,1,8,9.08
6266,167,3.18,1,6,7.38
9144,287,3.16,1,10,5.09
3268,111,4.26,0,4,4.78
8241,226,0.51,1,8,9.62
4489,55,3.18,1,2,7.05
1220,125,1.96,1,5,6.88
2629,167,18.39,0,6,5.11
7860,304,2.98,1,11,4.79
7699,24,3.95,1,1,7.25
6391,353,0.97,1,12,3.62
7980,128,4.26,0,5,8.51
4590,311,24.24,0,11,0.72
9603,193,3.35,1,7,8.19
972,52,2.73,1,2,7.04
920,328,3.78,1,11,3.82
5615,142,3.16,1,5,6.56
8813,190,4.26,0,7,7.3
7179,146,24.65,0,5,0.3
1820,242,5.53,0,9,4.88
2201,38,2.78,1,2,8.3
5318,212,2.04,1,8,8.47
2487,78,3.5,1,3,6.42
9664,154,18.96,0,6,4.77
9406,103,2.16,1,4,6.86
9206,46,4.29,0,2,7.0
7181,126,14.31,0,5,3.55
5372,294,2.63,1,10,4.61
8956,339,3.93,1,12,4.17
4272,286,2.7,1,10,5.26
8701,150,2.62,1,5,6.91
359,72,3.5,1,3,5.81
1115,359,2.94,1,12,2.84
5144,185,5.45,0,7,8.5
7305,110,0.87,1,4,4.51
3017,165,3.39,1,6,9.42
7674,117,3.29,1,4,4.81
7550,186,3.38,1,7,8.72
5457,102,4.3,0,4,3.8
4244,131,3.01,1,5,7.18
9890,12,2.73,1,1,7.85
2299,62,3.13,1,3,6.67
6731,219,3.05,1,8,10.0
6494,250,2.8,1,9,6.52
787,271,24.65,0,10,0.28
988,263,2.59,1,9,5.68
6120,9,4.95,0,1,8.11
9269,224,2.84,1,8,9.9
526,259,1.34,1,9,6.97
5359,276,5.2,0,10,5.65
8062,145,3.54,1,5,7.67
9418,171,1.45,1,6,10.0
1100,39,3.39,1,2,5.59
9262,48,3.85,1,2,8.08
9148,58,4.83,0,2,8.12
8713,82,3.63,1,3,5.25
8414,45,1.04,1,2,7.32
9404,240,2.51,1,8,7.85
9995,333,2.55,1,12,2.93
3128,38,4.44,0,2,6.76
7061,142,2.09,1,5,7.69
7631,232,2.49,1,8,9.58
2494,334,15.17,0,12,3.06
5414,38,3.09,1,2,6.79
2977,332,2.34,1,12,2.84
9425,174,0.56,1,6,10.0
7440,271,3.58,1,10,5.93
7085,11,0.0,1,1,9.08
6578,295,3.69,1,10,5.74
4814,4,22.45,0,1,2.24
6389,10,3.64,1,1,8.43
140,116,5.05,0,4,4.65
5282,219,4.19,0,8,8.44
2466,133,4.61,0,5,5.26
3652,300,13.49,0,10,2.61
5352,273,2.51,1,10,4.82
7500,335,5.14,0,12,2.94
3283,295,2.13,1,10,4.65
5811,296,12.71,0,10,2.92
2501,97,4.55,0,4,3.58
2430,106,16.65,0,4,3.22
5055,93,2.7,1,4,5.38
1654,14,2.25,1,1,6.62
8740,309,1.96,1,11,3.84
647,66,3.71,1,3,6.91
8849,179,2.75,1,6,8.09
1135,168,2.91,1,6,7.88
5167,118,4.95,0,4,4.94
3422,104,1.39,1,4,6.07
4964,84,3.36,1,3,5.22
6952,139,2.49,1,5,7.89
3818,112,2.87,1,4,4.63
5822,14,1.58,1,1,8.51
2250,226,1.36,1,8,9.03
2018,193,2.82,1,7,8.53
417,228,2.86,1,8,7.57
3418,195,3.41,1,7,8.58
807,229,2.91,1,8,10.0
7186,205,3.07,1,7,7.61
3255,106,4.17,0,4,6.86
6235,303,3.36,1,11,4.18
2043,48,4.42,0,2,7.28
2869,260,2.97,1,9,5.22
9475,265,1.12,1,9,5.97
1994,84,2.59,1,3,6.35
3435,62,3.81,1,3,5.5
8014,310,1.94,1,11,4.47
5872,163,4.55,0,6,7.65
6802,98,3.24,1,4,7.2
3447,47,2.18,1,2,6.72
8306,185,3.72,1,7,8.86
7832,131,19.98,0,5,2.92
8336,58,2.86,1,2,6.62
7487,9,4.49,0,1,8.34
119,195,1.81,1,7,9.0
6882,205,4.69,0,7,5.94
1640,182,2.9,1,7,9.69
5905,159,3.22,1,6,7.36
1070,223,29.93,0,8,0.0
4927,118,3.79,1,4,5.93
1384,334,1.16,1,12,3.5
6385,242,2.46,1,9,7.34
260,141,15.42,0,5,5.1
5297,24,2.4,1,1,7.64
2306,128,1.4,1,5,8.42
2906,290,1.6,1,10,4.92
152,66,1.94,1,3,9.25
8498,80,2.85,1,3,6.09
2298,356,3.82,1,12,4.52
7698,20,2.38,1,1,9.13
1003,306,2.95,1,11,4.82
3438,339,2.59,1,12,2.98
4802,191,15.63,0,7,4.64
6798,81,5.16,0,3,4.06
6869,89,3.29,1,3,6.9
2862,266,3.28,1,9,6.58
2481,343,2.69,1,12,3.77
2976,187,2.02,1,7,6.35
1793,84,1.74,1,3,5.8
492,255,2.34,1,9,5.71
3344,157,3.06,1,6,8.82
6614,321,3.79,1,11,4.66
6115,136,1.56,1,5,7.41
5261,15,3.8,1,1,8.5
424,170,3.75,1,6,7.29
467,241,2.91,1,9,6.93
561,74,3.77,1,3,7.03
6680,24,2.95,1,1,8.49
8839,194,1.82,1,7,9.21
9806,269,0.97,1,9,8.6
2782,81,3.67,1,3,7.08
1641,8,2.01,1,1,7.43
5713,115,4.4,0,4,5.37
1510,215,3.39,1,8,9.18
1087,58,4.29,0,2,6.7
7794,238,2.57,1,8,9.78
6801,275,4.33,0,10,5.52
7216,69,2.33,1,3,4.58
9884,327,3.2,1,11,4.77
12,160,2.44,1,6,8.32
7803,241,19.01,0,9,3.1
4209,66,4.62,0,3,7.29
5291,337,3.33,1,12,3.75
8848,188,3.75,1,7,10.0
1580,245,17.24,0,9,2.8
8075,293,2.17,1,10,6.19
3216,65,28.08,0,3,1.28
3594,264,1.35,1,9,6.59
2127,74,3.24,1,3,7.47
3696,338,2.43,1,12,3.08
1347,49,13.47,0,2,4.26
6617,145,1.64,1,5,6.25
1725,128,2.97,1,5,7.45
3707,129,3.23,1,5,7.46
3025,338,3.98,1,12,4.65
4934,169,2.66,1,6,9.45
7572,343,3.76,1,12,3.21
9680,267,4.43,0,9,4.79
8469,296,2.78,1,10,5.88
4371,68,2.93,1,3,7.88
5374,217,15.35,0,8,5.39
6141,339,1.87,1,12,4.84
2380,297,3.93,1,10,5.0
561,198,3.77,1,7,8.28
787,102,24.65,0,4,0.33
2985,8,3.82,1,1,7.8
2343,325,4.43,0,11,4.18
559,122,3.31,1,5,7.32
2653,204,4.02,0,7,8.53
5285,6,1.96,1,1,8.28
9374,247,3.87,1,9,5.32
7928,177,4.4,0,6,9.05
3077,322,2.5,1,11,4.66
9457,208,4.09,0,7,8.46
7408,110,2.17,1,4,4.82
7426,319,3.12,1,11,3.15
4306,280,3.69,1,10,6.57
7207,61,0.69,1,3,7.88
4577,336,3.39,1,12,1.92
8430,173,3.47,1,6,9.16
5526,96,0.39,1,4,6.84
4183,175,3.76,1,6,8.43
7985,282,2.41,1,10,7.12
7477,340,1.74,1,12,3.98
1582,343,15.97,0,12,0.45
5610,266,3.54,1,9,6.54
4307,33,3.29,1,2,7.81
5988,219,2.32,1,8,8.16
417,279,2.86,1,10,6.0
2069,49,2.68,1,2,6.07
3722,235,14.64,0,8,5.85
1821,62,1.66,1,3,6.21
9019,365,2.15,1,1,7.37
4845,65,4.91,0,3,6.16
5696,158,3.83,1,6,8.72
7415,224,4.24,0,8,8.32
9066,43,29.05,0,2,0.0
8270,94,0.4,1,4,5.41
6514,262,3.82,1,9,4.98
3193,73,2.43,1,3,6.67
3635,9,5.13,0,1,8.54
3256,182,3.62,1,7,8.79
8612,308,3.32,1,11,5.31
2487,289,3.5,1,10,6.76
8693,269,4.37,0,9,5.39
770,273,17.66,0,10,2.28
5942,277,2.85,1,10,7.6
3776,356,26.73,0,12,1.88
8698,86,4.01,0,3,4.83
6136,82,1.77,1,3,7.44
1641,349,2.01,1,12,3.73
2714,326,4.24,0,11,5.12
3708,78,4.21,0,3,5.7
8861,313,3.93,1,11,3.51
6948,104,3.01,1,4,4.72
4562,26,4.31,0,1,7.14
6568,152,3.4,1,6,9.24
6387,268,3.59,1,9,4.98
6902,244,2.86,1,9,5.71
7668,165,2.04,1,6,7.06
2231,154,2.81,1,6,9.62
6,39,2.72,1,2,9.0
4118,363,4.41,0,1,7.35
9106,343,3.21,1,12,3.27
5106,107,0.34,1,4,6.39
9732,35,13.72,0,2,6.09
971,211,4.05,0,8,8.63
2299,74,3.13,1,3,6.02
7880,83,3.02,1,3,5.13
3973,201,21.08,0,7,1.86
2613,331,1.44,1,12,3.88
6866,201,3.82,1,7,8.07
9690,100,20.2,0,4,2.15
4073,180,4.5,0,6,7.52
1156,116,3.26,1,4,4.29
4526,72,1.81,1,3,5.87
6578,64,3.69,1,3,8.14
9600,345,3.46,1,12,4.43
2488,106,23.45,0,4,3.04
7265,73,6.25,0,3,6.48
4514,168,3.93,1,6,7.83
177,327,4.39,0,11,5.59
1922,267,1.82,1,9,6.54
5099,269,4.57,0,9,6.15
1682,322,3.92,1,11,4.3
9805,242,28.83,0,9,0.0
3805,339,12.79,0,12,3.9
7181,153,14.31,0,6,5.46
2046,278,2.08,1,10,5.91
9995,233,2.55,1,8,8.63
2518,37,4.7,0,2,7.33
5594,140,4.15,0,5,6.3
672,196,1.65,1,7,10.0
4186,58,0.71,1,2,6.99
7644,219,2.57,1,8,8.87
9585,87,1.1,1,3,7.79
7984,150,4.02,0,5,6.73
3681,268,2.17,1,9,6.86
1689,46,2.49,1,2,6.8
9885,307,2.96,1,11,3.54
5941,124,4.43,0,5,7.06
8103,360,14.6,0,12,2.73
7086,216,2.51,1,8,6.83
929,327,3.0,1,11,5.02
1724,144,16.7,0,5,3.0
4520,129,2.92,1,5,7.03
8321,169,3.95,1,6,6.91
6876,342,2.9,1,12,2.76
4117,183,21.54,0,7,3.79
1362,7,3.61,1,1,7.95
1657,249,2.39,1,9,6.06
3978,300,1.23,1,10,5.64
8110,114,3.61,1,4,5.77
9685,223,2.08,1,8,9.28
4355,54,3.59,1,2,7.41
7994,288,26.9,0,10,1.71
9940,290,2.37,1,10,6.5
6158,311,4.16,0,11,4.72
8503,342,4.24,0,12,3.49
6269,22,4.84,0,1,8.21
9858,56,25.54,0,2,1.58
9673,330,3.31,1,11,5.51
1616,295,3.3,1,10,6.24
1556,61,4.34,0,3,5.4
3910,185,1.92,1,7,8.27
9505,345,2.46,1,12,2.97
9893,216,2.82,1,8,9.58
6452,21,4.35,0,1,6.12
5691,332,2.25,1,12,4.09
7213,236,3.55,1,8,8.74
9394,268,4.06,0,9,7.22
611,205,3.68,1,7,8.95
7075,343,1.97,1,12,2.39
421,111,3.01,1,4,4.44
9289,93,4.84,0,4,3.85
396,323,2.87,1,11,3.98
5390,51,0.63,1,2,8.14
4789,212,3.88,1,8,7.11
465,234,1.27,1,8,10.0
4154,184,3.47,1,7,7.52
5637,181,3.16,1,7,10.0
4075,142,17.59,0,5,4.49
7308,25,3.49,1,1,8.85
5317,235,2.25,1,8,8.09
4312,83,2.25,1,3,7.28
3431,286,1.84,1,10,4.35
8967,332,1.94,1,12,4.65
5274,206,2.49,1,7,9.1
5711,89,4.97,0,3,5.85
8190,46,1.79,1,2,6.77
5469,181,13.19,0,7,3.13
8819,117,19.71,0,4,1.02
5187,157,2.53,1,6,9.81
1660,47,2.08,1,2,7.51
6653,161,1.89,1,6,8.73
8147,328,2.98,1,11,5.16
3051,196,1.79,1,7,10.0
3313,136,2.67,1,5,8.61
7954,180,3.73,1,6,7.35
5522,225,3.03,1,8,6.6
5923,82,0.9,1,3,9.63
2762,166,1.43,1,6,10.0
261,58,2.05,1,2,8.11
3110,298,2.21,1,10,4.29
5088,260,3.96,1,9,7.04
9183,152,2.81,1,6,8.5
9174,276,13.4,0,10,3.21
2915,204,1.67,1,7,10.0
1245,102,3.15,1,4,5.7
1530,47,16.54,0,2,2.63
9798,340,2.54,1,12,3.34
6630,135,1.91,1,5,8.15
2389,175,2.65,1,6,9.17
8730,182,2.2,1,7,9.53
6501,69,2.13,1,3,7.9
6312,54,2.82,1,2,7.34
4816,315,1.27,1,11,4.97
9341,43,4.68,0,2,3.8
5306,116,0.53,1,4,5.44
7251,21,3.64,1,1,8.67
4029,281,2.68,1,10,5.07
2540,342,2.43,1,12,3.21
4486,14,2.51,1,1,7.21
8102,115,3.11,1,4,6.38
3588,126,2.57,1,5,7.86
3701,226,3.91,1,8,9.09
3539,75,2.53,1,3,5.14
204,152,2.46,1,6,8.56
3993,11,3.17,1,1,7.77
7918,225,4.56,0,8,7.78
6792,285,2.95,1,10,4.79
9032,291,0.6,1,10,5.53
3150,212,4.64,0,8,8.88
3049,266,2.71,1,9,4.45
9518,205,1.83,1,7,10.0
9429,199,2.5,1,7,9.65
4285,362,3.33,1,1,7.96
5964,135,0.99,1,5,8.64
7067,190,4.14,0,7,7.17
5973,121,3.8,1,5,6.32
5246,277,1.31,1,10,5.62
5851,40,3.46,1,2,8.89
2204,165,19.68,0,6,3.22
4046,276,4.48,0,10,5.55
9486,66,2.54,1,3,6.28
1584,260,4.24,0,9,6.5
7795,275,17.96,0,10,4.09
5137,54,4.92,0,2,8.1
9898,117,3.05,1,4,5.31
5708,360,3.02,1,12,4.27
9078,115,3.75,1,4,5.83
7624,138,1.84,1,5,8.02
9409,28,5.74,0,1,8.39
7541,317,25.23,0,11,1.9
7175,255,4.62,0,9,5.79
9684,224,2.4,1,8,9.38
1060,88,3.51,1,3,6.24
363,287,3.29,1,10,4.42
7348,287,2.57,1,10,5.22
943,178,1.27,1,6,9.02
7810,362,3.58,1,1,6.26
2423,33,1.96,1,2,8.8
5807,34,2.44,1,2,5.04
4524,292,4.35,0,10,7.84
4129,15,2.62,1,1,9.72
9794,252,2.61,1,9,6.13
7059,361,1.99,1,1,8.41
2185,203,2.58,1,7,9.44
3526,339,22.1,0,12,0.46
7408,159,2.17,1,6,9.01
8822,357,1.65,1,12,3.64
4992,170,4.04,0,6,8.13
3811,292,3.34,1,10,5.51
8323,209,1.79,1,7,8.09
2364,277,3.3,1,10,5.38
9616,162,2.68,1,6,8.81
112,313,3.21,1,11,4.59
868,365,4.4,0,1,7.46
5872,301,4.55,0,11,5.38
1961,37,1.58,1,2,7.7
1043,272,3.84,1,10,5.46
6779,83,2.83,1,3,8.09
3189,128,4.51,0,5,6.72
9856,92,4.74,0,4,5.27
2970,16,14.75,0,1,4.48
8110,62,3.61,1,3,7.83
5437,46,26.47,0,2,0.74
1543,207,2.34,1,7,10.0
9405,359,2.34,1,12,3.58
6348,209,4.9,0,7,7.51
6248,357,2.12,1,12,4.4
7773,71,1.42,1,3,6.84
5625,94,0.37,1,4,6.55
1571,160,22.72,0,6,0.0
5819,91,1.48,1,4,5.71
7052,130,1.08,1,5,7.25
8187,47,2.76,1,2,6.65
3024,134,3.99,1,5,6.38
6577,103,1.02,1,4,5.22
3714,180,3.64,1,6,8.3
1337,174,3.1,1,6,7.15
7402,49,15.42,0,2,4.45
8584,132,2.23,1,5,8.77
335,311,4.12,0,11,4.59
998,286,1.76,1,10,6.46
970,350,29.02,0,12,1.23
6114,49,3.35,1,2,8.79
2761,1,4.3,0,1,9.58
8670,7,3.71,1,1,7.39
77,168,19.88,0,6,2.49
6304,157,0.99,1,6,9.97
454,291,2.42,1,10,6.22
9231,192,3.08,1,7,9.75
1137,89,3.87,1,3,8.42
3089,326,2.3,1,11,4.63
8163,94,4.98,0,4,5.43
8769,112,6.1,0,4,3.8
5657,50,2.78,1,2,9.85
2535,308,1.78,1,11,4.37
6131,294,1.53,1,10,5.39
2899,226,5.28,0,8,7.48
2909,260,13.71,0,9,3.16
2439,228,2.5,1,8,7.98
498,319,4.02,0,11,3.81
636,276,1.51,1,10,4.33
1971,160,3.59,1,6,7.58
4775,56,2.32,1,2,9.79
5719,350,4.14,0,12,4.18
2956,303,4.67,0,11,5.15
8495,86,2.81,1,3,7.97
1634,255,4.38,0,9,7.81
3165,309,2.78,1,11,2.77
2544,314,3.95,1,11,3.11
5528,233,3.19,1,8,7.69
8979,200,4.51,0,7,8.03
7339,60,3.82,1,2,7.12
9085,34,3.88,1,2,6.95
5544,127,4.09,0,5,7.13
5992,73,1.83,1,3,7.08
3924,252,3.48,1,9,5.47
3086,207,4.59,0,7,6.29
682,184,2.04,1,7,8.33
961,246,2.51,1,9,5.87
9686,51,4.41,0,2,7.0
8518,47,4.54,0,2,6.08
5252,270,2.12,1,9,6.01
9225,295,0.0,1,10,4.87
8716,268,3.22,1,9,6.12
6459,280,2.78,1,10,4.37
3293,145,1.01,1,5,6.88
5249,70,0.72,1,3,6.01
7339,102,3.82,1,4,5.08
4800,321,2.19,1,11,3.77
6985,207,10.71,0,7,7.34
7130,194,3.64,1,7,9.19
1350,252,2.99,1,9,6.23
391,252,22.59,0,9,0.93
1710,165,5.15,0,6,8.25
9196,248,2.12,1,9,7.2
9989,200,3.45,1,7,8.99
5012,255,1.78,1,9,8.19
4706,351,3.17,1,12,4.04
904,271,0.0,1,10,6.91
683,97,2.8,1,4,5.57
1462,158,3.77,1,6,8.98
9626,293,2.88,1,10,4.63
8894,89,1.95,1,3,6.55
5139,25,3.01,1,1,8.45
8754,15,2.75,1,1,8.52
774,156,2.13,1,6,9.33
6307,97,4.07,0,4,6.29
5764,276,2.64,1,10,4.05
860,351,3.28,1,12,2.59
7108,261,4.15,0,9,6.26
8585,92,2.26,1,4,4.82
8336,190,2.86,1,7,10.0
733,110,15.19,0,4,3.48
1617,235,3.1,1,8,8.44
3043,114,5.06,0,4,4.47
5248,38,1.52,1,2,7.59
3336,254,4.27,0,9,6.03
3388,293,5.08,0,10,5.1
256,24,20.33,0,1,2.44
6251,106,5.81,0,4,4.56
1906,149,3.57,1,5,8.39
78,124,3.41,1,5,8.48
5420,91,3.5,1,4,5.55
6389,117,3.64,1,4,3.93
6092,206,3.97,1,7,9.22
734,80,4.58,0,3,7.91
2322,307,1.71,1,11,6.08
4034,319,3.21,1,11,5.2
4231,217,3.37,1,8,9.86
9348,364,2.65,1,1,8.26
5075,105,2.45,1,4,6.14
4467,210,0.01,1,7,9.32
168,213,3.27,1,8,8.76
6778,194,1.69,1,7,10.0
4557,98,2.25,1,4,4.96
7999,130,2.4,1,5,6.5
9833,6,2.27,1,1,8.42
6480,22,1.46,1,1,8.34
7359,66,2.9,1,3,7.42
3654,37,3.15,1,2,7.15
1875,60,4.93,0,2,8.82
2604,251,3.14,1,9,4.98
1090,94,4.06,0,4,6.44
8798,168,2.18,1,6,8.04
2743,132,2.6,1,5,5.51
6525,146,3.17,1,5,7.39
8787,147,3.83,1,5,6.72
4665,292,1.79,1,10,4.53
4285,56,3.33,1,2,5.88
1957,203,1.22,1,7,9.58
3312,45,3.09,1,2,8.6
9090,255,2.11,1,9,7.09
3290,66,4.95,0,3,6.32
8491,19,5.17,0,1,7.93
7684,246,18.37,0,9,2.69
1792,58,1.06,1,2,6.77
3747,20,3.53,1,1,6.52
6359,95,2.68,1,4,5.26
1370,356,22.39,0,12,0.85
1105,124,4.27,0,5,7.71
7143,316,4.87,0,11,4.95
6077,225,4.49,0,8,8.68
2339,227,3.8,1,8,8.02
9782,22,3.7,1,1,6.51
8252,97,2.85,1,4,5.84
3448,163,1.89,1,6,9.43
717,292,1.87,1,10,3.24
233,79,4.14,0,3,5.63
5593,129,4.9,0,5,6.0
2876,180,3.98,1,6,8.36
7570,103,3.81,1,4,4.43
925,201,2.02,1,7,9.29
6227,79,2.89,1,3,6.57
4781,259,0.0,1,9,6.84
1043,116,3.84,1,4,4.52
3015,322,3.77,1,11,3.73
3185,172,1.62,1,6,7.91
7191,13,4.36,0,1,8.07
7218,36,16.78,0,2,4.32
4027,309,2.58,1,11,3.8
8660,148,4.28,0,5,8.38
9124,83,3.22,1,3,6.38
2349,281,2.28,1,10,7.07
5203,30,3.05,1,1,7.44
1825,351,14.75,0,12,0.01
1068,210,1.88,1,7,9.78
8488,274,2.41,1,10,5.77
287,317,1.5,1,11,4.78
2784,165,4.06,0,6,7.57
6069,20,1.84,1,1,8.41
2351,54,5.09,0,2,6.55
3829,4,4.03,0,1,7.49
6246,2,3.22,1,1,8.88
9220,30,2.17,1,1,8.53
6350,291,5.59,0,10,5.49
1961,115,1.58,1,4,5.45
577,289,3.69,1,10,4.92
8939,38,3.56,1,2,6.34
325,333,4.53,0,12,3.03
7806,293,1.73,1,10,2.33
6326,145,4.58,0,5,6.19
6337,231,1.1,1,8,9.07
3894,350,2.76,1,12,4.2
8038,314,2.92,1,11,4.24
4097,177,0.63,1,6,9.65
7455,246,4.29,0,9,3.82
2510,233,4.94,0,8,7.88
8790,185,3.83,1,7,7.04
3668,74,3.17,1,3,5.5
4700,327,2.08,1,11,4.47
2857,199,2.54,1,7,10.0
4215,83,2.76,1,3,7.18
6031,11,1.26,1,1,8.64
7074,154,2.57,1,6,8.67
2360,22,1.2,1,1,7.93
7536,211,3.67,1,8,7.79
8872,117,3.08,1,4,5.81
6591,65,3.61,1,3,5.21
5783,107,19.66,0,4,2.66
6649,216,1.77,1,8,8.55
6845,236,0.89,1,8,10.0
7411,228,18.59,0,8,4.57
6365,238,27.7,0,8,0.0
5957,173,1.5,1,6,8.44
5342,341,3.48,1,12,2.68
6536,69,2.85,1,3,4.97
8683,106,0.92,1,4,4.78
4031,112,4.15,0,4,7.61
3129,292,1.35,1,10,6.34
